0.0799999982,1.0,0.333333343,0.666666687,0.544303775,0.0,0.0,0.0,0.0,0.0,0.0,0.080329828,0.0783154517,0.113249898,0.0656145364,0.0550513342,0.0197948553,0.00735976733,0.00258906907,0.00290165609,0.014147006,0.00563666644,0.00172242871
0.230000004,1.0,0.166666672,0.666666687,0.531645596,-0.142857149,-0.125,-0.142857149,-0.142857149,-0.142857149,0.285714298,0.000337995094,0.00033132406,0.000472708343,0.00163528812,0.0010267793,0.000494975364,0.00066077779,0.000265670911,0.00162715954,0.00448931661,0.0,0.000807930599
0.360000014,1.0,0.166666672,0.333333343,0.455696195,-0.285714298,-0.25,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.0141895739,0.0020245323,0.000875815458,0.0,0.00427105697,0.0,0.00403763587,0.000492224644,0.0,0.0186740477,0.0,0.00573234214
0.550000012,1.0,0.333333343,0.666666687,0.493670881,0.0,0.0,0.0,0.0,0.0,0.0,0.349111617,0.281244308,0.378358066,0.30049485,0.234841257,0.173912093,0.0223103706,0.00856259,0.0145473415,0.0448507257,0.0203799997,0.0153828999
0.379999995,0.5,0.166666672,0.333333343,0.506329119,0.0,0.0,0.0,0.0,0.0,0.0,0.240286529,0.237168059,0.342629433,0.266015828,0.2549465,0.248757362,0.0202692561,0.00733447308,0.0111836521,0.0471566878,0.0333333351,0.0247831475
0.300000012,1.0,0.333333343,0.333333343,0.367088616,-0.142857149,-0.125,-0.142857149,-0.142857149,0.0,-0.142857149,0.0018921505,0.00204994041,0.00359026343,0.00650189677,0.00166312361,0.00130606943,0.00408830913,0.00201779511,0.00646957709,0.0,0.00418666657,0.0576579943
0.620000005,1.0,0.166666672,0.666666687,0.481012672,-0.142857149,-0.125,-0.142857149,-0.142857149,-0.142857149,-0.142857149,0.0125825414,0.00806763861,0.000899015868,0.017970223,0.00278373668,0.00298129069,0.0175085831,0.000505263684,0.0178920589,0.0134679498,0.0139899999,0.00228004949
0.0399999991,1.0,0.333333343,0.333333343,0.620253146,0.0,0.0,0.0,0.0,0.0,0.0,0.0374894626,0.038865529,0.056726452,0.0453125089,0.0431419872,0.0415945686,0.00608077692,0.00146689464,0.00223204331,0.0,0.0,0.0
0.200000003,1.0,0.333333343,0.666666687,0.278481007,0.0,0.0,0.0,0.0,0.0,0.285714298,0.213306025,0.202635139,0.192799747,0.162760526,0.16506125,0.161840305,0.0157248899,0.00407552207,0.016740324,0.0509292223,0.018666666,0.0
0.200000003,1.0,0.166666672,0.666666687,0.430379748,-0.142857149,-0.125,-0.142857149,-0.142857149,0.0,0.0,0.000717461982,-6.09798872e-06,0.00129052275,0.0158560146,0.0194861572,0.0252749398,0.0,0.000730187574,0.0160004012,0.0331134275,0.0399999991,0.0397645608
0.340000004,1.0,0.333333343,0.666666687,0.405063301,-0.285714298,-0.25,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.0,0.0,0.00362506392,0.00280399201,0.0,0.0,0.0,0.00407470716,0.0,0.0,0.0,0.0
0.360000014,1.0,0.166666672,0.666666687,0.367088616,0.0,0.0,0.0,0.0,0.0,0.0,0.0283770747,0.0210888777,0.0216024816,0.00843889453,0.00811500754,0.0,0.0026917574,0.00162988296,0.000167403239,0.0,0.0,0.0
0.5,0.5,0.166666672,0.333333343,0.74683547,-0.285714298,-0.25,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.0,0.0,0.00144132541,0.00374837639,0.00133740157,0.000727904961,0.0,0.000810051803,0.00372974412,0.00584742939,0.00233333325,0.00557620823
0.340000004,1.0,0.333333343,0.333333343,0.569620252,0.0,0.0,0.0,0.0,-0.142857149,-0.142857149,0.294552356,0.290738881,0.421049744,0.0059769894,0.0054240264,0.00736119878,0.0222961828,0.00815348979,0.00595509121,0.0237481073,0.128639996,0.0110235438
0.0299999993,0.5,0.333333343,0.666666687,0.316455692,0.285714298,0.25,1.0,1.0,1.0,0.857142866,0.00248830765,0.00243919552,0.00348006142,0.00269183237,0.00258851936,0.00187175558,0.0,0.0,0.0,0.0,0.0,0.0
0.300000012,0.5,0.166666672,0.333333343,0.481012672,-0.142857149,-0.125,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.00236907625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0700000003,1.0,0.5,0.333333343,0.443037987,0.285714298,0.25,0.285714298,0.285714298,0.285714298,0.285714298,0.0527044274,0.0530148968,0.0740383044,0.0607905462,0.0568762384,0.0581315309,0.00498623727,0.0,0.00513369916,0.0,0.0140000004,0.00545229251
0.400000006,1.0,0.333333343,0.333333343,0.367088616,0.0,0.0,0.0,0.0,0.0,0.0,0.414856851,0.405370891,0.586107612,0.403998047,0.384671211,0.378603131,0.0344577357,0.0122477552,0.033480648,0.0565880239,0.0399999991,0.0570012406
0.200000003,1.0,0.166666672,0.666666687,0.341772139,0.0,0.0,0.0,0.0,0.0,0.0,0.163406119,0.158235684,0.225174472,0.165552169,0.158243731,0.149030223,0.0145817036,0.00550900446,0.00560019631,0.0253231414,0.0176466666,0.0131350681
0.0599999987,1.0,0.333333343,0.333333343,0.455696195,-0.285714298,-0.25,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.0,0.00246561994,0.00488223601,0.0032503875,0.0126923732,0.00414177915,0.00491732173,0.00274390797,0.00323423068,0.0554939881,0.0132766664,0.0
0.0700000003,0.5,0.166666672,0.666666687,0.316455692,0.0,-0.125,0.0,0.0,0.0,0.0,0.0246746801,0.0091469828,0.0171364024,0.0144562609,0.00975332502,0.0277778935,0.0182423312,0.00570459012,0.00558010815,0.019065449,0.0166666675,0.0
0.239999995,0.5,0.166666672,0.666666687,0.367088616,0.142857149,-0.25,-0.285714298,-0.285714298,-0.285714298,-0.285714298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.166666672,0.333333343,0.58227849,0.0,0.0,0.0,0.0,0.0,0.0,0.0118930731,0.0134867178,0.0206556153,0.0170471501,0.0226279721,0.0189827215,0.00405385159,0.00122241222,0.00136043038,0.028294012,0.00333333341,0.0024783148
0.109999999,1.0,0.166666672,0.666666687,0.341772139,0.0,0.0,0.0,0.285714298,0.0,0.0,0.0321002044,0.0323803201,0.0511192009,0.0339283012,0.0231197905,0.0263345614,0.00344577362,0.00325976592,0.0,0.00471566897,0.0166666675,0.00743494416
